Profile,Stage Name,Full Name,Korean Name,K. Stage Name,Date of Birth,Group,Country,Second Country,Height,Weight,Birthplace,Other Group,Former Group,Gender,Position,Instagram,Twitter
,Gyeongtae,Kwon Gyeongtae,권경태,경태,2000-07-23,14U,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/kevin-the-boyz/,Kevin,Moon Hyungseo,문형서,케빈,1998-02-23,The Boyz,Canada,South Korea,176,66,,,,M,,,
,Love,Park Jisung,박지성,러브,1994-01-17,,South Korea,,0,0,,,OnlyOneOf,M,,,
,Jen,Kim Yehyeon,김예현,젠,1997-03-27,UNVS,South Korea,,0,0,,,,M,,,
,Subin,Jung Subin,정수빈,수빈,1999-04-05,VICTON,South Korea,,0,0,,,,M,,,
,Hwani,Jo Sihyeon,조시환,화니,1994-11-16,DUSTIN,South Korea,,0,0,,,,M,,,
,Seungchan,Kang Seungchan,강승찬,승찬,2003-01-01,Newkidd,South Korea,,0,0,,,,M,,,
,XEN,Lee Jinwoo,이진우,젠,1996-02-20,OMEGA X,South Korea,,0,0,,,1TEAM,M,,,
,Sanghoon,Lee Sanghoon,이상훈,상훈,1993-12-23,,South Korea,,0,0,Cheongju,,100%,M,,,
,Minho,Choi Minho,최민호,민호,1991-12-09,SHINee,South Korea,,181,60,Incheon,,,M,,,
,Jaehan,Kim Jaehan,김재한,재한,1995-07-01,OMEGA X,South Korea,,0,0,,,Spectrum,M,,,
,Leedo,Kim Geonhak,김건학,이도,1997-07-26,Oneus,South Korea,,0,0,,,,M,,,
,Kichun,Hwang Kichun,황기천,기천,1992-03-14,,South Korea,,179,63,,,Bigflo,M,,,
,Allen,Allen Ma,앨런 마,앨런,1999-04-26,CRAVITY,USA,South Korea,0,0,,,,M,,,
,Seyong,Kim Seyong,김세용,세용,1991-11-20,MYNAME,South Korea,,0,0,Busan,,,M,,,
,Sungjae,Yook Sungjae,육성재,성재,1995-05-02,BtoB,South Korea,,180,68,Yongin,Big Byung,,M,,,
,Donggeon,Song Donggeon,송동건,동건,1999-07-15,TOO,South Korea,,0,0,,,,M,,,
,Jeongwoo,Park Jeongwoo,박정우,정우,2004-09-28,Treasure,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/jungkook-bts/,Jungkook,Jeon Jungkook,전정국,정국,1997-09-01,BTS,South Korea,,178,66,Busan,,,M,,,
,Jaejin,Lee Jaejin,이재진,재진,1991-12-17,FTISLAND,South Korea,,0,0,Cheongju,,,M,Bassist,,
,Jungmo,Koo Jungmo,구정모,정모,2000-02-05,CRAVITY,South Korea,,181,58,,,,M,,,
,Wooyoung,Jang Wooyoung,장우영,우영,1989-04-30,2PM,South Korea,,178,65,Busan,,,M,,,
,Shihyun,Kim Shihyun,김시현,시현,1998-05-06,We In The Zone,South Korea,,0,0,Changwon,,,M,,,
,Z-UK,Jeong Jaewook,정재욱,지욱,1993-01-27,,South Korea,,174,62,,,Bigflo,M,,,
,Doyoung,Kim Doyoung,김도영,도영,2003-12-04,Treasure,South Korea,,0,0,,,,M,,,
,Win,Bang Junhyuk,방준혁,윈,2004-12-19,MCND,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/leo-vixx/,Leo,Jung Taekwon,정택운,레오,1990-11-10,VIXX,South Korea,,183,63,Seoul,VIXX LR,,M,,,
,Benji,Baek Jaewook,배제욱,벤지,1992-05-03,B.I.G,USA,South Korea,183,72,Indianapolis,,,M,,,
,Minsung,Kim Minhwi,김민휘,민성,1996-12-24,Romeo,South Korea,,0,0,,,,M,,,
,Kain,Bang Junho,방준호,카인,1997-03-25,ARGON,South Korea,,178,0,,,,M,,,
,Seyoung,Lee Seyoung,이세영,세영,1990-02-08,CROSS GENE,South Korea,,180,60,Busan,,,M,,,
,Minseo,Kim Minseo,김민서,민서,2002-05-13,DRIPPIN,South Korea,,177,53,,,,M,,,
https://dbkpop.com/idol/jeonghan-seventeen/,Jeonghan,Yoon Jeonghan,윤정한,정한,1995-10-04,Seventeen,South Korea,,175,54,Seoul,,,M,,,
,Dawon,Lee Sanghyuk,이상혁,다원,1995-07-24,SF9,South Korea,,0,0,,,,M,,,
,Heedo,Yoon Heedo,유희도,희도,1996-04-22,B.I.G,South Korea,,180,60,Seoul,,,M,,,
,Kyuhyuk,Shim Kyuhyuk,심규혁,규혁,1995-01-11,Hot Blood Youth,South Korea,,0,0,,,,M,,,
,Mir,Lee Yoonsang,이윤상,미르,2000-03-06,Astin,South Korea,,0,0,,,,M,,,
,Junwook,Kim Junwook,김준욱,준욱,2002-01-10,TheEastLight,South Korea,,0,0,,,,M,,,
,Donghyun,Kim Donghyun,김동현,동현,1989-02-12,Boyfriend,South Korea,,178,60,Seoul,,,M,,,
,Yoojun,Jung Gun,정건,유준,2000-12-27,BAE173,South Korea,,0,0,,,,M,,,
,Jaehyun,Jung Yoonoh,정윤오,재현,1997-02-14,NCT,South Korea,,0,0,Seoul,"NCT U, NCT 127",,M,,,
https://dbkpop.com/idol/jun-seventeen/,Jun,Weng Junhui,원쥔훼이,준,1996-06-10,Seventeen,China,,180,63,Shenzen,,,M,,,
,Insoo,Kang Insoo,강인수,인수,1988-03-10,MYNAME,South Korea,,0,0,Suwon,,,M,,,
,Minwoo,No Minwoo,노민우,민우,1995-07-31,Boyfriend,South Korea,,174,60,Anyang,,,M,,,
,DK,Kim Donghyuk,김동혁,디케이,1997-01-03,iKON,South Korea,,0,0,,,,M,,,
,Kanghyun,Kang Hyungu,강현구,강현,1998-11-24,Onewe,South Korea,,0,0,,,MAS,M,,,
,Junhyung,Yong Junyung,용준형,준형,1989-12-19,Highlight,South Korea,,178,64,Seoul,,Beast,M,,,
,Jae,Park Jaehyung,박제형,제이,1992-09-15,DAY6,South Korea,"Argentina,USA",0,0,Buenos Aires,,,M,"Guitarist, Voca;",,
,Ravn,Kim Yoongjo,김영조,레이븐,1995-09-02,Oneus,South Korea,,0,0,,,,M,,,
,Wooyoung,Jung Wooyoung,정우영,우영,1999-11-26,ATEEZ,South Korea,,172,0,,,,M,,,
,Seungjun,Ji Seungjun,지승준,승준,1998-09-15,Astin,South Korea,,0,0,,,,M,,,
,Casper,Chu Xiaoxiang,저효상,캐스퍼,1991-03-20,CROSS GENE,China,,176,66,Shanghai,,,M,,,
,Cory,Hong Joohyung,홍주현,코리,1990-11-25,24K,South Korea,USA,175,58,Daegu,,,M,,,
,Seokhwa,Kang Seokhwa,강석화,석화,2000-12-01,WEi,South Korea,,172,56,,,,M,,,
,Hyukjin,Jang Hyukjin,장혁진,혁진,1993-12-20,100%,South Korea,,0,0,Busan,,,M,,,
,Rano,Byun Yongseop,변용섭,라노,1998-12-10,E'LAST,South Korea,,175,60,,,,M,,,
,Minwoo†,Seo Minwoo,서민우,민우,1985-02-08,100%,South Korea,,0,0,Daegu,,,M,,,
https://dbkpop.com/idol/dino-seventeen/,Dino,Lee Chan,이찬,디노,1999-02-11,Seventeen,South Korea,,167,54,Iksan,,,M,,,
,Hwi,Lee Choonghyun,이충현,휘,1999-02-04,Ciipher,South Korea,,172,61,,,,M,,,
,Woojin,Park Woojin,박우진,우진,1999-11-02,AB6IX,South Korea,,0,0,Busan,,Wanna One,M,,,
,Youngwoong,Cho Youngwoon,조영웅,영웅,1999-05-01,14U,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/youngjae-got7/,Youngjae,Choi Youngjae,최영재,영재,1996-09-17,GOT7,South Korea,,175,59,Mokpo,,,M,,,
https://dbkpop.com/idol/bm-kard/,BM,Matthew Kim,매튜김,비엠,1992-10-20,KARD,South Korea,,0,0,,,,M,,,
,Yunho,Jeong Yunho,정윤호,윤호,1999-03-23,ATEEZ,South Korea,,184,0,Gwangju,,,M,,,
https://dbkpop.com/idol/mark-got7/,Mark,Mark Yien Tuan,마크 이엔 투안,마크,1993-09-04,GOT7,USA,Taiwan,175,59,Los Angeles,,,M,,,
,Rokhyun,Kim Rokhyun,김록현,록현,1991-02-10,100%,South Korea,,0,0,Suncheon,,,M,,,
,Keita,Terazono Keita,테라조노 케이타,케이타,2001-07-04,Ciipher,Japan,,170,59,,,,M,,,
,Taesung,Lee Taesung,이태승,태승,2003-12-19,,South Korea,,184,64,,"TEEN TEEN, Ghost9",,M,,,
,Daeil,Kim Daeil,김대일,대일,1992-05-10,,South Korea,,0,0,Busan,,24K,M,,,
,U,Mizuguchi Yuto,미즈구치 유토,유,1999-03-16,ONF,Japan,,0,0,Osaka,,,M,,,
,Sunwoo,Choi Sunwoo,최선우,선우,1992-03-12,Boys Republic,South Korea,,183,65,Seoul,,,M,,,
,Sungjin,Park Sungjin,박성진,성진,1993-01-16,DAY6,South Korea,,0,0,,,,M,Guitarist,,
https://dbkpop.com/idol/j-hope-bts/,J-Hope,Jung Hoseok,정호석,제이홉,1994-02-18,BTS,South Korea,,177,65,Gwangju,,,M,,,
,Hwichan,Lee Heechan,이휘찬,휘찬,1996-04-18,Limitless,South Korea,,0,0,,OMEGA X,,M,,,
,Kwangmin,Jo Kwangmin,조광민,광민,1995-04-24,Boyfriend,South Korea,,180,0,Anyang,,,M,,,
,Choi In,Choi In,최인,최인,1996-02-11,E'LAST,South Korea,,170,50,,,,M,,,
,Dongwoo,Jang Dongwoo,장동우,동우,1990-11-22,Infinite,South Korea,,171,58,Guri,Infinite H,,M,,,
,Keonwoo,Kim Keonwoo,김건우,건우,1996-12-17,MY.st,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/wooyeop-trcng/,Wooyeop,Jo Wooyeop,조우엽,우엽,2000-09-27,TRCNG,South Korea,,179,0,,,,M,,,
,Won Hyuk,Won Hyuk,원혁,원혁,2002-02-22,E'LAST,South Korea,,181,63,,,,M,,,
,Chan,Jo Chanhyuk,조찬혁,찬,1999-12-08,TOO,South Korea,,0,0,,,,M,,,
,Ron,Cheon Byeonghwa,천병화,론,1991-01-22,Bigflo,South Korea,,183,62,,,,M,,,
,Jaeho,Kim Jaeho,김재호,재호,1992-09-17,HISTORY,South Korea,,174,58,,,,M,,,
,Daeyeol,Lee Daeyeol,이대열,대열,1993-02-11,Golden Child,South Korea,,0,0,Yongin,,,M,,,
,Sangmin,Kim Sangmin,김상민,상민,1992-07-07,CROSS GENE,South Korea,,178,67,Jinju,,,M,,,
,Kuhn,Noh Sooil,노수일,쿤,1995-11-11,UP10TION,South Korea,,0,0,Ansan,,,M,,,
,Baekgyeul,Baek Sunwoo,백결,백선우,1999-12-01,E'LAST,South Korea,,180,61,,,,M,,,
,JJ,Jun Jihyeok,전진혁,제이제이,1998-12-11,DUSTIN,South Korea,,0,0,,,,M,,,
,St. Van,Lee Geumhyuk,이금혁,세인트 반,1991-12-22,VAV,South Korea,,182,70,,,,M,,,
https://dbkpop.com/idol/kangmin-trcng/,Kangmin,Kim Kangmin,김강민,강민,2001-11-13,TRCNG,South Korea,,169,0,,,,M,,,
,Mujin,Ko Sungho,고성호,무진,2000-11-20,Kingdom,South Korea,,0,0,,,,M,,,
,JR,Kim Jonghyun,김종현,제이알,1995-06-08,NU'EST,South Korea,,0,0,Gangwon,NU'EST W,,M,,,
https://dbkpop.com/idol/v-bts/,V,Kim Taehyung,김태형,뷔,1995-12-30,BTS,South Korea,,179,62,Daegu,,,M,,,
,Doojoon,Yoon Doojoon,윤두준,두준,1989-07-04,Highlight,South Korea,,177,66,Goyang,,Beast,M,Leader,,
https://dbkpop.com/idol/shinwon-pentagon/,Shinwon,Go Shinwon,고신원,신원,1995-12-11,PENTAGON,South Korea,,0,0,,,,M,,,
,Jihoon,Park Jihoon,박지훈,지훈,1999-05-29,Wanna One,South Korea,,0,0,Masan,,,M,,,
,Sunghyun,Kim Sunghyun,김성현,성현,1996-03-16,IN2IT,South Korea,,186,71,,,,M,,,
https://dbkpop.com/idol/juyeon-the-boyz/,Juyeon,Lee Juyeon,이주연,주연,1998-01-16,The Boyz,South Korea,,180,67,,,,M,,,
,San,Choi San,최산,산,1999-07-10,ATEEZ,South Korea,,173,0,,,,M,,,
https://dbkpop.com/idol/sungwon-1the9/,Won,Park Sungwon,박성원,성원,2003-12-18,Ciipher,South Korea,,177,58,Seoul,,1the9,M,,,
,Byungchan,Choi Byungchan,최병찬,병찬,1997-11-12,VICTON,South Korea,,0,0,,,,M,,,
,Wonpil,Kim Wonpil,김원필,원필,1994-04-28,DAY6,South Korea,,0,0,,,,M,Keyboardist,,
,Leeteuk,Park Jeongsu,박정수,이특,1983-07-01,Super Junior,South Korea,,179,59,Seoul,,,M,,,
,Jibeom,Kim Jibeom,김지범,지범,1999-02-03,Golden Child,South Korea,,0,0,,,,M,,,
,Sehun,Oh Sehun,오세훈,세훈,1994-04-12,EXO,South Korea,,181,63,Seoul,,,M,,,
,G-Dragon,Kwon Jiyong,권지용,지드래곤,1988-08-18,BIGBANG,South Korea,,177,58,Seoul,GD&TOP,,M,,,
,Woohyun,Nam Woohyun,남우현,우현,1991-02-08,Infinite,South Korea,,176,52,Seoul,Toheart,,M,,,
,BEL,Choi Sunghoon,최성훈,벨,2000-05-21,DUSTIN,South Korea,,0,0,,,,M,,,
,Takuya,Terada Takuya,테라다 타쿠야,타쿠야,1992-03-18,CROSS GENE,Japan,,187,68,Moriya,,,M,,,
https://dbkpop.com/idol/hyunjin-stray-kids/,Hyunjin,Hwang Hyunjin,황현진,현진,2000-03-20,Stray Kids,South Korea,,0,0,Seoul,,,M,,,
,Lee Hyeop,Lee Hyeop,이협,이협,1999-08-13,DRIPPIN,South Korea,,177,57,,,,M,,,
,Siwon,Choi Siwon,최시원,시원,1986-04-07,Super Junior,South Korea,,185,65,Seoul,Super Junior-M,,M,,,
,Jangjun,Lee Jangjun,이장준,장준,1997-03-03,Golden Child,South Korea,,0,0,,,,M,,,
,Woojin,Lee Woojin,이우진,우진,1996-11-22,MY.st,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/jinsung-1the9/,Jinsung,Jung Jinsung,정진성,진성,2002-03-30,1the9,South Korea,,176,58,Seoul,,,M,,,
,Gohyeon,Go Hyeon,고현,고현,1994-10-01,14U,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/gongchan-b1a4/,Gongchan,Gong Chansik,공찬식,공찬,1993-08-14,B1A4,South Korea,,181,60,Suncheon,,,M,,,
https://dbkpop.com/idol/eric-the-boyz/,Eric,Son Youngjae,손영재,에릭,2000-12-22,The Boyz,South Korea,,171,56,,,,M,,,
,Junseo,Park Junseo,박준서,준서,2001-12-28,BAE173,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/jackson-got7/,Jackson,Jackson Wang,잭슨 왕,잭슨,1994-03-28,GOT7,Hong Kong,,174,63,Hong Kong,,,M,,,
,Asahi,Hanada Asahi,하나다 아사히,아사히,2001-08-20,Treasure,Japan,,0,0,,,,M,,,
,Manny,Syo Dongchun,쇼동청,만니,2001-11-17,VARSITY,China,,170,64,,,,M,,,
https://dbkpop.com/idol/po-block-b/,P.O,Pyo Jihoon,표지훈,피오,1993-02-02,Block B,South Korea,,181,64,Seoul,Bastarz,,M,,,
,Chanyong,Kim Chanyong,김찬용,찬용,1993-04-29,100%,South Korea,,0,0,Suwon,,,M,,,
,Seungmin,Bae Seungmin,배승민,승민,1998-10-13,Golden Child,South Korea,,0,0,,,,M,,,
,Seungri,Lee Seunghyun,이승현,승리,1990-12-12,BIGBANG,South Korea,,176,60,Gwangju,,,M,,,
,Teo,Jang Sungsik,장성식,테오,1997-10-22,DKB,South Korea,,177,64,,,,M,,,
,Yubin,Jang Yubin,장유빈,유빈,2004-06-10,Mirae,South Korea,,0,0,,,,M,,,
,Kangmin,Noh Kangmin,노강민,강민,1999-09-05,Romeo,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/taekhyeon-1the9/,Taekhyeon,Jung Taekhyeon,정택현,택현,2003-07-28,1the9,South Korea,,178,66,Gunpo,,,M,,,
,Gihwan,Kim Gihwan,김기환,기환,1993-11-24,SIGNAL,South Korea,,0,0,,,,M,,,
,Riho,Jin Seungwook,진승욱,리호,1998-03-01,VARSITY,South Korea,,178,59,Incheon,,,M,,,
,Gunwoo,Lee Gunwoo,이건우,건우,1989-01-30,MYNAME,South Korea,,0,0,Daejeon,,,M,,,
,Isaac,Voo Isaak,부 아이젝,아이젝,1994-12-12,IN2IT,Malaysia,,176,56,,,,M,,,
,Jaebin,Deung Bin,등빈,재빈,1997-02-13,VARSITY,China,,168,0,Hunan,,,M,,,
,Chanyeol,Park Chanyeol,박찬열,찬열,1992-11-27,EXO,South Korea,,185,70,Seoul,,,M,,,
,Minjae,Song Minjae,송민재,민재,2003-08-23,MCND,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/woozi-seventeen/,Woozi,Lee Jihoon,이지훈,우지,1996-11-22,Seventeen,South Korea,,165,54,Busan,,,M,,,
,Noah,Song Yubin,송유빈,노아,2000-08-02,T1419,South Korea,,0,0,,,,M,,,
,Jeonguk,Kim Jeonguk,김정욱,정욱,1993-03-20,24K,South Korea,,178,58,Busan,,,M,,,
,Juhan,Hong Seunghyun,홍승현,주한,2001-06-21,BLITZERS,South Korea,,0,0,,,,M,,,
,Wyatt,Shim Jaeyoung,심재영,와이엇,1995-01-23,ONF,South Korea,,0,0,Seoul,,,M,,,
,Hwarang,Park Jonghan,박종찬,종찬,1995-12-05,Spectrum,South Korea,,0,0,,,,M,,,
,Jehyun,Moon Jehyun,문제현,제현,1999-04-20,OMEGA X,South Korea,,0,0,,,1TEAM,M,,,
,Jeonggyu,Lim Jeonggyu,임정규,정규,1997-11-05,7 O'clock,South Korea,,181,62,,,,M,,,
,Jongho,Choi Jongho,최종호,종호,2000-10-12,ATEEZ,South Korea,,176,0,,,,M,,,
,Bobby,Kim Jiwon,김지원,바비,1995-12-21,iKON,South Korea,USA,0,0,Seoul,,,M,,,
,Seungsik,Kang Seungsik,강승식,승식,1995-04-16,VICTON,South Korea,,0,0,,,,M,,,
,TAG,Son Youngtaek,손영택,태그,1998-04-13,Golden Child,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/intak-p1harmony/,Intak,Hwang Intak,황인탁,인탁,2003-08-31,P1Harmony,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/kino-pentagon/,Kino,Kang Hyungku,강형구,키노,1998-01-27,PENTAGON,South Korea,,0,0,,,,M,,,
,Hongil,Yoon Hongil,윤홍일,홍일,1999-01-11,Astin,South Korea,,0,0,,,,M,,,
,Lou,Kim Hosung,김호성,로우,1996-12-21,VAV,South Korea,,187,69,,,,M,,,
,Heechan,Yang Heechan,양희찬,희찬,1999-07-31,DKB,South Korea,,176,63,,,,M,,,
,Sungmin,Lee Sungmin,이성민,성민,1986-01-01,Super Junior,South Korea,,175,57,Gyeonggi,Super Junior-M,,M,,,
,Lay,Zhang Yixing,장이씽,레이,1991-10-07,EXO,China,,177,60,Changsa,,,M,,,
,Junghwan,So Junghwan,소정환,정환,2005-02-18,Treasure,South Korea,,0,0,,,,M,,,
,Hyungseop,Ahn Hyungseop,안형섭,형섭,1999-08-09,TEMPEST,South Korea,,173,58,,HyeongseopXEuiwoong,,M,,,
,Changsub,Lee Changsub,이창섭,창섭,1991-02-26,BtoB,South Korea,,177,64,Suwon,,,M,,,
,Changgyu,Song Changgyu,송창규,창규,1993-07-06,UNVS,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/hyunjae-the-boyz/,Hyunjae,Lee Jaehyun,이재현,현재,1997-09-13,The Boyz,South Korea,,180,62,,,,M,,,
,Kai,Kim Jongin,김종인,카이,1994-01-14,EXO,South Korea,,182,65,Suncheon,SuperM,,M,,,
,Alex,Alexander Schmidt Lee,알렉산더 슈미트 리,알렉스,2004-10-06,DRIPPIN,Germany,South Korea,180,0,,,,M,,,
,Xin,Wang Xinwi,왕씬위,씬,1996-11-10,VARSITY,China,,185,0,,,,M,,,
,Hyunbin,Moon Hyunbin,문현빈,현빈,2000-02-26,Ciipher,South Korea,,177,61,,,,M,,,
,Dongjun,Hwang Dongjun,황동준,동준,1999-09-07,,South Korea,,0,0,,Ghost9,,M,,,
,Wenhan,Li Wenhan,리원한,원한,1994-07-22,UNIQ,China,,180,64,,,,M,,,
,Heo Chan,Heo Chan,허찬,허찬,1995-12-14,VICTON,South Korea,,0,0,,,,M,,,
,Yeontae,Jeong Yeontae,정연태,연태,1992-07-06,IN2IT,South Korea,,178,58,,,,M,,,
,Hyunoh,Park Hyunoh,백현우,현우,1999-02-12,D-CRUNCH,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/edawn-pentagon/,E'Dawn,Kim Hyojong,김효종,이던,1994-06-01,,South Korea,,0,0,,,PENTAGON,M,,,
,Yoojun,Jun Yoojun,정유준 ,유준 ,1995-07-26,D1CE,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/han-stray-kids/,Han,Han Jisung,한지성,한,2000-09-14,Stray Kids,South Korea,,0,0,Incheon,3RACHA,,M,,,
,Ilhoon,Jung Ilhoon,정일훈,일훈,1994-10-04,BtoB,South Korea,,176,64,Seoul,,,M,,,
,Zuho,Bae Juho,백주호,주호,1996-07-04,SF9,South Korea,,0,0,,,,M,,,
,J-Hoon,Lim Junghoon,임정훈,제이훈,1990-07-15,B.I.G,South Korea,,172,62,Seoul,,,M,,,
,Wooju,Cho Wooju,조우주,우주,2004-01-21,BLITZERS,South Korea,,0,0,,,,M,,,
,Youngmin,Jo Youngmin,조영민,영민,1995-04-24,Boyfriend,South Korea,,180,0,Anyang,,,M,,,
,Youngbin,Kim Youngbin,김영빈,영빈,1993-11-23,SF9,South Korea,,0,0,,,,M,,,
,Mark,Mark Lee,마크 리,마크,1999-08-02,NCT,Canada,,0,0,Vancouver,"NCT U, NCT 127, NCT Dream, SuperM",,M,,,
,Doyoung,Kim Dongyoung,김동영,도영,1996-02-01,NCT,South Korea,,0,0,Guri,"NCT U, NCT 127",,M,,,
,Inpyo,Lee Inpyo,이인표,인표,1995-08-14,IN2IT,South Korea,,182,66,,,,M,,,
https://dbkpop.com/idol/sangyeon-the-boyz/,Sangyeon,Lee Sangyeon,이상연,상연,1996-11-04,The Boyz,South Korea,,176,61,,,,M,,,
,Sungyeol,Lee Sungyeol,이성열,성열,1991-08-27,Infinite,South Korea,,183,59,Yongin,Infinite F,,M,,,
,Y,Choi Sungyoon,최성윤,와이,1995-07-31,Golden Child,South Korea,,0,0,,,,M,,,
,U-Know Yunho,Jung Yunho,정윤호,유노윤호,1986-02-06,TVXQ,South Korea,,0,0,Gwangju,,,M,,,
,Wooshin,Kim Wooseok,김우석,우신,1996-10-27,UP10TION,South Korea,,0,0,Daejeon,,X1,M,,,
,Baekhyun,Byun Baekhyun,변백현,백현,1992-05-06,EXO,South Korea,,174,58,Wonmi,"EXO-CBX, SuperM",,M,,,
https://dbkpop.com/idol/jongseob-p1harmony/,Jongseob,Kim Jongseob,김종섭,종섭,2005-11-19,P1Harmony,South Korea,,173,0,,,,M,,,
,Luhan,Lu Han,루한,루한,1990-04-20,,China,,178,62,Haidian,,EXO,M,,,
,Minhwan,Choi Minhwan,최민환,민환,1992-11-11,FTISLAND,South Korea,,0,0,Seoul,,,M,Drummer,,
,Jay,Kim Jinhwan,김진환,제이,1994-02-07,iKON,South Korea,,0,0,Jeju,,,M,,,
,Baekho,Kang Dongho,강동호,백호,1995-07-21,NU'EST,South Korea,,0,0,Jeju,NU'EST W,,M,,,
,Kyle,Ma Jaekyung,마재경,카일,1997-01-15,Romeo,South Korea,,0,0,,,,M,,,
,Lai Kuanlin,Lai Kuanlin,라이관린,라이관린,2001-09-23,Wanna One,Taiwan,,0,0,New Taipei,,,M,,,
,Minhyuk,Kim Minhyuk,김민혁,민혁,1999-11-06,D-CRUNCH,South Korea,,0,0,,,,M,,,
,Bomin,Choi Bomin,최보민,보민,2000-08-24,Golden Child,South Korea,,0,0,,,,M,,,
,Ten,Chittaphon Leechaiyapornkul,칫따폰 리차이야뽄꾼,텐,1996-02-27,NCT,Thailand,,0,0,Bangkok,"NCT U,SuperM",,M,,,
,Luha,Lee Gyeonghun,이경훈,루하,1993-02-15,14U,South Korea,,0,0,,,,M,,,
,Yunmin,Yun Min,윤민,윤민,2001-02-26,Newkidd,South Korea,,0,0,,,,M,,,
,Bitto,Lee Changhyun,이창현,비토,1996-08-24,UP10TION,South Korea,,0,0,Dongducheon,,,M,,,
,Kangmin,Yoo Kangmin,유강민,강민,2003-01-25,Verivery,South Korea,,0,0,,,,M,,,
,Woojoo,Kim Sangyoon,김상윤,우주,1996-09-18,14U,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/felix-stray-kids/,Felix,Lee Youngbok,이용복,필릭스,2000-09-15,Stray Kids,South Korea,,0,0,Sydney,,,M,,,
,Aron,Kwak Youngmin,곽영민,아론,1993-05-21,NU'EST,South Korea,USA,0,0,California,NU'EST W,,M,,,
,Kim Yoon,Kim Seongsu,김성수,김윤,1994-02-17,DUSTIN,South Korea,,183,65,,,,M,,,
,Jeongmin,Lee Jeongmin,이정민,정민,1994-02-01,Boyfriend,South Korea,,173,60,Suwon,,,M,,,
,Wow,Kim Seyoon,김세윤,와우,1993-02-28,A.C.E,South Korea,,0,0,Gyeonggi,,,M,,,
,Dongheon,Lee Dongheon,이동헌,동헌,1995-08-04,Verivery,South Korea,,0,0,,,,M,,,
,Yeram,Yang Yeram,양예람,예람,2000-03-31,Astin,South Korea,,0,0,,,,M,,,
,Seunghyub,Lee Seunghyub,이승협,승협,1992-10-31,N.Flying,South Korea,,0,0,Daegu,,,M,Vocal,,
,Taeyoung,Kim Taeyoung,김태영,태영,1999-06-18,7 O'clock,South Korea,,0,0,,,,M,,,
,E-tion,Lee Changyoon,이창윤,이션,1994-12-24,ONF,South Korea,,0,0,Jeonju,,,M,,,
,Yoonbin,Ha Yoonbin,하윤빈,윤빈,2000-12-11,,South Korea,,0,0,,,,M,,,
,Bic,Nam Seungmin,남승민,빅,2001-04-25,MCND,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/jb-got7/,JB,Im Jaebum,임재범,제이비,1994-01-06,GOT7,South Korea,,179,63,Goyang,,,M,,,
,Jaechan,Park Jaechan,박재찬,재찬,2001-12-06,Dongkiz,South Korea,,177,58,,,,M,,,
,Eunsung,Lee Eunsung,이은성 ,은성 ,2000-09-07,TheEastLight,South Korea,,0,0,,,,M,,,
,Ivan,Park Yooseong,박유성,아이반,2001-10-12,Kingdom,South Korea,,0,0,,,,M,,,
,Jaeun,Ha Jaeun,한재운,재운,1999-09-28,ARGON,South Korea,,0,0,,,,M,,,
,Inseong,Kim Inseong,김인성,인성,1993-07-12,SF9,South Korea,,0,0,,,,M,,,
,JM,Chu Jimin,추지민,지민,2001-10-11,JUST B,South Korea,,173,0,,,,M,,,
,Yeoun,Lee Kyeongbin,이경빈,여운,1997-09-03,ARGON,South Korea,,0,0,,,,M,,,
,Castle J,Son Sangjoon,손성준,캐슬제이,1999-05-31,MCND,South Korea,,0,0,,,,M,,,
,Sebin,Jang Sebin,장세빈,세빈,1996-04-24,SNUPER,South Korea,,0,0,Pocheon,OMEGA X,,M,,,
https://dbkpop.com/idol/vernon-seventeen/,Vernon,Choi Hansol,최한솔,버논,1998-02-18,Seventeen,USA,South Korea,176,56,New York,,,M,,,
https://dbkpop.com/idol/taeseon-trcng/,Taeseon,Yang Taeseon,양태선,태선,2000-09-17,TRCNG,South Korea,,182,0,,,,M,,,
,Mino,Song Minho,송민호,민호,1993-03-30,WINNER,South Korea,,0,0,Yongin,,,M,,,
,Junji,Kim Junhyung,김준형,준지,1998-04-06,OnlyOneOf,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/hueningkai-txt/,Hueningkai,Kai Kamal Huening,카이 카말 휴닝,휴닝카이,2002-08-14,TXT,USA,South Korea,0,0,,,,M,,,
